product_code,category,business_line_code,business_line,sector,structure_code,factory,brand,start_production_date,end_production_date
PRD_8983,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-06-27,2016-09-01
PRD_13298,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-07-08,2017-05-22
PRD_8985,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-07-08,2016-09-01
PRD_8991,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_03,2005-07-26,2012-02-01
PRD_8990,CAT_06,BLC_02,BL_03,SECTOR_03,STR_35,FACTORY_11,BRAND_03,2005-07-26,2010-04-21
PRD_8989,CAT_06,BLC_02,BL_03,SECTOR_03,STR_35,FACTORY_11,BRAND_03,2005-07-26,2010-04-30
PRD_8988,CAT_06,BLC_02,BL_03,SECTOR_03,STR_01,FACTORY_11,BRAND_03,2005-07-26,2011-05-27
PRD_8992,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-02,2009-07-13
PRD_8995,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-02,2007-12-17
PRD_8996,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-02,2007-12-17
PRD_8993,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-02,2009-07-13
PRD_8994,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-02,2009-07-13
PRD_4259,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-02,2009-07-13
PRD_9007,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-08,2007-12-17
PRD_9006,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-08,2009-07-13
PRD_9005,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-08,2009-07-13
PRD_9009,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-08,2009-07-13
PRD_9008,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2005-11-08,2009-07-13
PRD_8987,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2006-03-17,2014-12-23
PRD_10799,CAT_04,BLC_02,BL_03,SECTOR_03,STR_10,FACTORY_11,BRAND_03,2006-04-07,2010-02-10
PRD_9010,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2006-10-10,2009-07-13
PRD_9011,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2006-10-10,2009-07-13
PRD_9012,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2006-10-10,2009-07-13
PRD_9020,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_03,2007-01-03,2009-09-17
PRD_9013,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2007-01-03,2009-07-13
PRD_9014,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2007-01-03,2009-07-13
PRD_9015,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2007-01-03,2009-07-13
PRD_9016,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2007-01-03,2009-07-13
PRD_9017,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2007-01-03,2009-07-13
PRD_9018,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2007-01-03,2009-07-13
PRD_9019,CAT_06,BLC_02,BL_03,SECTOR_03,STR_35,FACTORY_11,BRAND_03,2007-01-03,2009-07-13
PRD_9004,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2007-02-05,2009-07-13
PRD_9022,CAT_06,BLC_02,BL_03,SECTOR_03,STR_35,FACTORY_11,BRAND_03,2007-07-02,2010-04-21
PRD_9023,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2007-07-02,2010-01-15
PRD_3292,CAT_07,BLC_03,BL_04,SECTOR_02,STR_11,FACTORY_11,BRAND_03,2008-04-16,2018-01-12
PRD_9028,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2008-09-15,2010-02-24
PRD_8605,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_03,2009-01-05,2010-01-15
PRD_13304,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_11,BRAND_03,2011-06-14,2018-01-12
PRD_5820,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_03,2011-06-16,2019-02-13
PRD_9069,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_03,2011-06-16,2019-05-21
PRD_0754,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_03,2011-06-20,2018-04-19
PRD_9070,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_03,2011-06-21,2018-02-15
PRD_7363,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_03,2011-10-06,2018-04-19
PRD_8614,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_03,2012-03-20,2014-12-11
PRD_10447,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_03,2013-12-05,2016-09-01
PRD_8624,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_03,2013-10-21,2016-09-21
PRD_5550,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_03,2014-01-22,2017-09-14
PRD_8584,CAT_14,BLC_03,BL_04,SECTOR_03,STR_36,FACTORY_11,BRAND_03,2015-04-08,2019-01-31
PRD_8583,CAT_14,BLC_03,BL_04,SECTOR_03,STR_36,FACTORY_11,BRAND_03,2015-04-10,2019-01-31
PRD_6815,CAT_14,BLC_03,BL_04,SECTOR_03,STR_36,FACTORY_11,BRAND_03,2015-04-14,2019-01-31
PRD_2839,CAT_14,BLC_03,BL_04,SECTOR_03,STR_36,FACTORY_11,BRAND_03,2015-04-15,2019-01-31
PRD_5576,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_03,2016-11-08,2017-05-22
PRD_8705,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_03,2016-11-18,2017-05-22
PRD_5561,CAT_04,BLC_02,BL_03,SECTOR_03,STR_34,FACTORY_11,BRAND_03,2017-11-22,2019-01-31
PRD_5937,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_03,2020-02-24,2021-03-29
PRD_5938,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_11,BRAND_03,2020-03-11,2021-03-29
PRD_5691,CAT_04,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_11,BRAND_03,2020-01-23,2021-03-29
PRD_7822,CAT_12,BLC_03,BL_07,SECTOR_02,STR_15,FACTORY_12,BRAND_03,2012-04-04,2013-12-18
PRD_6694,CAT_12,BLC_03,BL_07,SECTOR_02,STR_15,FACTORY_12,BRAND_03,2013-01-24,2014-12-31
PRD_5217,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2013-04-22,2018-02-02
PRD_12430,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2013-05-15,2017-12-31
PRD_12431,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2013-05-30,2017-12-31
PRD_5218,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2013-06-11,2018-01-12
PRD_12433,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2013-08-13,2018-01-09
PRD_12436,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2014-08-01,2015-10-23
PRD_6762,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2014-09-11,2015-07-24
PRD_10192,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2014-09-26,2015-10-02
PRD_10762,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2014-09-22,2015-08-11
PRD_8260,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-05-05,2017-12-22
PRD_12444,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-06-15,2018-02-12
PRD_8259,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-06-10,2018-01-12
PRD_12437,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-01-07,2018-01-12
PRD_12445,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-07-02,2017-12-31
PRD_10604,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-07-08,2018-02-19
PRD_12443,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-07-15,2017-12-14
PRD_12446,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-07-21,2018-01-09
PRD_2689,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-09-17,2017-05-06
PRD_6766,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-07-27,2017-12-14
PRD_6769,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-08-26,2017-12-31
PRD_6768,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-09-18,2017-12-14
PRD_6767,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-09-01,2017-12-31
PRD_12447,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2015-12-17,2017-12-31
PRD_12448,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2016-03-08,2018-07-17
PRD_10763,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2016-03-19,2017-12-14
PRD_12451,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2016-05-20,2017-12-14
PRD_9957,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2016-06-24,2017-12-14
PRD_6771,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2016-07-14,2018-01-12
PRD_6770,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2016-07-27,2018-01-12
PRD_6772,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2016-08-02,2018-02-12
PRD_6773,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2016-08-02,2018-01-19
PRD_7168,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2017-02-10,2018-11-02
PRD_12493,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2017-06-23,2018-12-17
PRD_12457,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2017-07-28,2018-10-11
PRD_5228,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2017-08-25,2018-07-17
PRD_5223,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2017-11-07,2018-12-31
PRD_12496,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2018-01-18,2018-09-17
PRD_5227,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2017-10-02,2018-10-11
PRD_8275,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2018-07-09,2018-12-10
PRD_7189,CAT_15,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_13,BRAND_03,2018-07-19,2018-12-17
PRD_5241,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2019-03-12,2021-08-25
PRD_10557,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2020-03-15,2022-03-07
PRD_12568,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2020-06-26,2021-09-30
PRD_7225,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2020-06-27,2021-09-30
PRD_7226,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2020-06-27,2021-09-30
PRD_1930,CAT_15,BLC_03,BL_07,SECTOR_02,STR_13,FACTORY_13,BRAND_03,2020-08-06,2021-08-25
PRD_2725,CAT_15,BLC_03,BL_07,SECTOR_02,STR_13,FACTORY_13,BRAND_03,2021-01-20,2022-09-23
PRD_5275,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2020-07-22,2021-05-05
PRD_5278,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2020-07-28,2021-10-05
PRD_5276,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2020-09-25,2021-03-28
PRD_5277,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2020-09-12,2021-04-07
PRD_8322,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2020-12-11,2022-03-07
PRD_11200,CAT_15,BLC_03,BL_07,SECTOR_02,STR_08,FACTORY_13,BRAND_03,2021-05-21,2022-09-23
PRD_5319,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2021-10-12,2022-03-21
PRD_12649,CAT_15,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_13,BRAND_03,2021-10-15,2022-01-25
PRD_8571,CAT_14,BLC_03,BL_04,SECTOR_03,STR_13,FACTORY_04,BRAND_03,2007-03-08,2014-12-19
PRD_9024,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2007-11-05,2019-05-21
PRD_9026,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2007-11-05,2019-04-09
PRD_9538,CAT_07,BLC_03,BL_04,SECTOR_02,STR_11,FACTORY_04,BRAND_03,2008-06-17,2014-10-30
PRD_9539,CAT_07,BLC_03,BL_04,SECTOR_02,STR_11,FACTORY_04,BRAND_03,2008-06-17,2020-12-07
PRD_8603,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_03,2008-07-23,2011-07-03
PRD_9037,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2008-09-01,2011-05-18
PRD_9041,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2008-09-01,2014-12-23
PRD_8604,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2008-09-15,2010-12-22
PRD_9040,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2008-10-01,2011-05-18
PRD_10261,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2008-10-01,2016-09-01
PRD_9044,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2008-11-26,2011-05-18
PRD_9047,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2008-12-30,2017-07-20
PRD_9049,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2009-01-20,2010-12-23
PRD_8607,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2009-04-15,2011-07-03
PRD_9052,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2009-04-29,2011-05-18
PRD_8608,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2009-07-17,2014-12-19
PRD_8606,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_03,2009-08-28,2010-12-23
PRD_8572,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2010-04-01,2019-01-17
PRD_8573,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2010-04-05,2014-05-09
PRD_10792,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2010-04-09,2019-01-17
PRD_8574,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2010-04-13,2019-01-17
PRD_8575,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2010-06-23,2018-05-25
PRD_7320,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2010-11-09,2014-05-02
PRD_9062,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2011-01-10,2013-07-12
PRD_13117,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2011-01-17,2014-05-23
PRD_10446,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2011-01-18,2014-07-18
PRD_13118,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_03,2011-01-24,2015-04-27
PRD_9064,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2011-01-27,2013-06-08
PRD_9993,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2011-02-03,2019-05-21
PRD_10997,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2011-03-12,2014-12-18
PRD_9985,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2011-06-01,2014-10-21
PRD_13384,CAT_16,BLC_02,BL_03,SECTOR_03,STR_16,FACTORY_04,BRAND_03,2011-07-14,2018-01-12
PRD_8609,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2011-07-14,2014-07-18
PRD_6844,CAT_16,BLC_02,BL_03,SECTOR_03,STR_16,FACTORY_04,BRAND_03,2011-07-28,2014-12-18
PRD_9072,CAT_06,BLC_02,BL_03,SECTOR_03,STR_35,FACTORY_04,BRAND_03,2011-10-11,2019-03-29
PRD_9071,CAT_06,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_04,BRAND_03,2011-10-25,2017-09-01
PRD_7321,CAT_04,BLC_02,BL_03,SECTOR_03,STR_06,FACTORY_04,BRAND_03,2012-02-07,2017-09-01
PRD_8613,CAT_04,BLC_02,BL_03,SECTOR_03,STR_06,FACTORY_04,BRAND_03,2012-02-08,2014-12-18
PRD_4034,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2012-06-21,2019-01-17
PRD_8576,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2012-06-26,2019-01-17
PRD_7319,CAT_14,BLC_03,BL_04,SECTOR_03,STR_13,FACTORY_04,BRAND_03,2012-11-17,2016-02-17
PRD_8577,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2013-02-15,2019-01-17
PRD_9079,CAT_06,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_04,BRAND_03,2013-02-23,2017-10-20
PRD_9995,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2013-04-26,2019-08-05
PRD_13120,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2013-06-28,2015-09-11
PRD_7383,CAT_16,BLC_02,BL_03,SECTOR_03,STR_16,FACTORY_04,BRAND_03,2013-05-16,2018-01-26
PRD_4036,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2013-06-11,2019-01-17
PRD_4037,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_04,BRAND_03,2013-06-13,2019-01-17
PRD_7322,CAT_04,BLC_02,BL_03,SECTOR_03,STR_06,FACTORY_04,BRAND_03,2013-06-05,2017-05-26
PRD_9963,CAT_14,BLC_03,BL_04,SECTOR_03,STR_07,FACTORY_04,BRAND_03,2013-05-10,2018-01-12
PRD_8578,CAT_14,BLC_03,BL_04,SECTOR_03,STR_07,FACTORY_04,BRAND_03,2013-05-20,2018-01-12
PRD_13310,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2013-05-23,2019-08-05
PRD_13119,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2013-05-24,2014-12-19
PRD_9083,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2013-06-29,2017-08-30
PRD_4269,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2013-07-05,2017-09-01
PRD_9086,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2013-07-05,2017-10-20
PRD_9090,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2013-07-05,2017-08-30
PRD_13121,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_03,2013-06-26,2014-05-22
PRD_9087,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_04,BRAND_03,2013-07-05,2017-09-15
PRD_5546,CAT_04,BLC_02,BL_03,SECTOR_03,STR_36,FACTORY_04,BRAND_03,2013-09-27,2017-12-15
PRD_13311,CAT_06,BLC_02,BL_03,SECTOR_03,STR_30,FACTORY_04,BRAND_03,2013-08-17,2018-03-05
PRD_8625,CAT_04,BLC_02,BL_03,SECTOR_03,STR_06,FACTORY_04,BRAND_03,2014-03-07,2017-02-09
PRD_8581,CAT_14,BLC_03,BL_04,SECTOR_03,STR_07,FACTORY_04,BRAND_03,2013-10-09,2017-12-27
PRD_4035,CAT_14,BLC_03,BL_04,SECTOR_03,STR_07,FACTORY_04,BRAND_03,2013-10-08,2018-01-12
PRD_13129,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_03,2014-03-06,2017-09-14
PRD_9987,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-06,2017-09-14
PRD_8642,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-09,2017-09-01
PRD_8626,CAT_04,BLC_02,BL_03,SECTOR_03,STR_06,FACTORY_04,BRAND_03,2014-06-25,2017-04-07
PRD_8647,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-05,2017-10-26
PRD_8632,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-21,2018-01-26
PRD_13128,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-06,2017-12-04
PRD_5551,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_03,2014-05-07,2017-01-26
PRD_13124,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-10,2017-11-17
PRD_8636,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-10,2017-11-23
PRD_4072,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-14,2017-09-22
PRD_13126,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-14,2017-12-15
PRD_8634,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-05-30,2017-11-02
PRD_8643,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-06-18,2017-05-26
PRD_8635,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-06-16,2017-12-27
PRD_8648,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-08-08,2017-07-20
PRD_9101,CAT_06,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_04,BRAND_03,2014-07-10,2017-08-30
PRD_9106,CAT_06,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_04,BRAND_03,2014-07-17,2017-08-30
PRD_5553,CAT_04,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_04,BRAND_03,2014-09-24,2017-11-23
PRD_11074,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-09-06,2017-10-06
PRD_8649,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-09-17,2017-08-29
PRD_8640,CAT_04,BLC_02,BL_03,SECTOR_03,STR_06,FACTORY_04,BRAND_03,2014-09-19,2017-07-20
PRD_1381,CAT_04,BLC_02,BL_03,SECTOR_03,STR_06,FACTORY_04,BRAND_03,2014-09-20,2017-05-22
PRD_8633,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-09-29,2017-11-23
PRD_8637,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-09-18,2017-11-02
PRD_13127,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-10-20,2017-12-07
PRD_13125,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-10-20,2017-10-06
PRD_9988,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-09-19,2017-11-02
PRD_8646,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-09-23,2017-08-29
PRD_8631,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-09-29,2018-01-26
PRD_8645,CAT_04,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_04,BRAND_03,2014-09-30,2017-12-27
PRD_8641,CAT_04,BLC_02,BL_03,SECTOR_03,STR_06,FACTORY_04,BRAND_03,2014-10-31,2017-08-29
